BaseSensorFunctionType_AlarmMonitor_RemoveFromService,219,Method
BaseSensorFunctionType_AlarmMonitor_PlaceInService,220,Method
BaseSensorFunctionType_AlarmMonitor_Reset,221,Method
BaseSensorFunctionType_AlarmMonitor_HighHighLimit,222,Variable
BaseSensorFunctionType_AlarmMonitor_HighLimit,223,Variable
BaseSensorFunctionType_AlarmMonitor_LowLimit,224,Variable
BaseSensorFunctionType_AlarmMonitor_LowLowLimit,225,Variable
BaseSensorFunctionType_AlarmMonitor_BaseHighHighLimit,226,Variable
BaseSensorFunctionType_AlarmMonitor_BaseHighLimit,227,Variable
BaseSensorFunctionType_AlarmMonitor_BaseLowLimit,228,Variable
BaseSensorFunctionType_AlarmMonitor_BaseLowLowLimit,229,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState,230,Object
BaseSensorFunctionType_AlarmMonitor_LimitState_CurrentState,231,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_CurrentState_Id,232,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_CurrentState_Name,233,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_CurrentState_Number,234,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_CurrentState_EffectiveDisplayName,235,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_LastTransition,236,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_LastTransition_Id,237,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_LastTransition_Name,238,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_LastTransition_Number,239,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_LastTransition_TransitionTime,240,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_LastTransition_EffectiveTransitionTime,241,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_AvailableStates,242,Variable
BaseSensorFunctionType_AlarmMonitor_LimitState_AvailableTransitions,243,Variable
BaseSensorFunctionParameterSetType,244,ObjectType
BaseSensorFunctionParameterSetType_CalibrationValues,245,Variable
BaseSensorFunctionParameterSetType_CompensationValue,246,Variable
BaseSensorFunctionParameterSetType_CompensationValue_Definition,247,Variable
BaseSensorFunctionParameterSetType_CompensationValue_ValuePrecision,248,Variable
BaseSensorFunctionParameterSetType_CompensationValue_InstrumentRange,249,Variable
BaseSensorFunctionParameterSetType_CompensationValue_EURange,250,Variable
BaseSensorFunctionParameterSetType_CompensationValue_EngineeringUnits,251,Variable
BaseSensorFunctionParameterSetType_Damping,252,Variable
BaseSensorFunctionType_Operational,253,Object
BaseSensorFunctionType_Operational_UIElement,254,Variable
BaseSensorFunctionType_ParameterSet_CalibrationValues,255,Variable
BaseSensorFunctionType_ParameterSet_CompensationValue,256,Variable
BaseSensorFunctionType_ParameterSet_CompensationValue_Definition,257,Variable
BaseSensorFunctionType_ParameterSet_CompensationValue_ValuePrecision,258,Variable
BaseSensorFunctionType_ParameterSet_CompensationValue_InstrumentRange,259,Variable
BaseSensorFunctionType_ParameterSet_CompensationValue_EURange,260,Variable
BaseSensorFunctionType_ParameterSet_CompensationValue_EngineeringUnits,261,Variable
BaseSensorFunctionType_ParameterSet_Damping,262,Variable
BaseSensorFunctionType_Tuning,263,Object
BaseSensorFunctionType_Tuning_UIElement,264,Variable
BaseSensorFunctionParameterSetType_RawValue,265,Unspecified
BaseSensorFunctionParameterSetType_RawValue_Definition,266,Unspecified
BaseSensorFunctionParameterSetType_RawValue_ValuePrecision,267,Unspecified
BaseSensorFunctionParameterSetType_RawValue_InstrumentRange,268,Unspecified
BaseSensorFunctionParameterSetType_RawValue_EURange,269,Unspecified
BaseSensorFunctionParameterSetType_RawValue_EngineeringUnits,270,Unspecified
BaseSensorFunctionParameterSetType_SensorValue,271,Unspecified
BaseSensorFunctionParameterSetType_SensorValue_Definition,272,Unspecified
BaseSensorFunctionParameterSetType_SensorValue_ValuePrecision,273,Unspecified
BaseSensorFunctionParameterSetType_SensorValue_InstrumentRange,274,Unspecified
BaseSensorFunctionParameterSetType_SensorValue_EURange,275,Unspecified
BaseSensorFunctionParameterSetType_SensorValue_EngineeringUnits,276,Unspecified
BaseSensorFunctionType_ParameterSet_RawValue,277,Unspecified
BaseSensorFunctionType_ParameterSet_RawValue_Definition,278,Unspecified
BaseSensorFunctionType_ParameterSet_RawValue_ValuePrecision,279,Unspecified
BaseSensorFunctionType_ParameterSet_RawValue_InstrumentRange,280,Unspecified
BaseSensorFunctionType_ParameterSet_RawValue_EURange,281,Unspecified
BaseSensorFunctionType_ParameterSet_RawValue_EngineeringUnits,282,Unspecified
BaseSensorFunctionType_ParameterSet_SensorValue,283,Unspecified
BaseSensorFunctionType_ParameterSet_SensorValue_Definition,284,Unspecified
BaseSensorFunctionType_ParameterSet_SensorValue_ValuePrecision,285,Unspecified
BaseSensorFunctionType_ParameterSet_SensorValue_InstrumentRange,286,Unspecified
BaseSensorFunctionType_ParameterSet_SensorValue_EURange,287,Unspecified
BaseSensorFunctionType_ParameterSet_SensorValue_EngineeringUnits,288,Unspecified
AnalogSensorFunctionType,289,ObjectType
AnalogSensorFunctionType_ParameterSet,290,Object
AnalogSensorFunctionType_ParameterSet_ParameterIdentifier,291,Variable
AnalogSensorFunctionType_MethodSet,292,Object
AnalogSensorFunctionType_GroupIdentifier,293,Object
AnalogSensorFunctionType_GroupIdentifier_UIElement,294,Variable
AnalogSensorFunctionType_Identification,295,Object
